Time  (s),Displacement  (m),Velocity (m/s),Acceleration  (m/s²),Car Mass  (kg),Momentum  (kg•m/s),Force (N),Potential Energy  (J),Kinetic Energy  (J),Sample ID
19.6154,0.3998,-0.0972,0.0058,0.6,-0.0583,0.0035,0.3326,0.0028,
19.6325,0.3979,-0.0955,0.1337,0.6,-0.0573,0.0802,0.3294,0.0027,
19.6563,0.396,-0.0915,0.1275,0.6,-0.0549,0.0765,0.3263,0.0025,
19.6747,0.3941,-0.0899,0.1443,0.6,-0.054,0.0866,0.3232,0.0024,
19.6995,0.3922,-0.0849,0.2037,0.6,-0.0509,0.1222,0.3202,0.0022,
19.7199,0.3903,-0.0807,0.2355,0.6,-0.0484,0.1413,0.3171,0.002,
19.7463,0.3885,-0.0737,0.1701,0.6,-0.0442,0.102,0.314,0.0016,
19.7703,0.3866,-0.0719,0.1668,0.6,-0.0431,0.1001,0.311,0.0016,
19.7997,0.3847,-0.0643,0.2336,0.6,-0.0386,0.1402,0.308,0.0012,
19.8294,0.3828,-0.0581,0.2376,0.6,-0.0349,0.1426,0.305,0.001,
19.8658,0.3809,-0.0484,0.267,0.6,-0.029,0.1602,0.302,0.0007,
19.9084,0.379,-0.037,0.3552,0.6,-0.0222,0.2131,0.299,0.0004,
19.973,0.3771,-0.0084,0.3068,0.6,-0.0051,0.1841,0.302,0,
20.1245,0.379,0.0175,0.1467,0.6,0.0105,0.088,0.305,0.0001,
20.2094,0.3809,0.0279,0.1299,0.6,0.0167,0.0779,0.308,0.0002,
20.2662,0.3828,0.0357,0.1307,0.6,0.0214,0.0784,0.311,0.0004,
20.3162,0.3847,0.0419,0.1079,0.6,0.0252,0.0647,0.314,0.0005,
20.3576,0.3866,0.0457,0.0854,0.6,0.0274,0.0512,0.3171,0.0006,
20.3994,0.3885,0.049,0.0643,0.6,0.0294,0.0386,0.3202,0.0007,
20.4337,0.3903,0.0507,0.0931,0.6,0.0304,0.0558,0.3232,0.0008,
20.4725,0.3922,0.056,0.0849,0.6,0.0336,0.0509,0.3263,0.0009,
20.5026,0.3941,0.057,,0.6,0.0342,,0.3294,0.001,
20.54,0.396,,,,,,,,
